Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - GBP,Flow
27/10/15,"6,365.27",-51.75,-0.81%,"6,417.02","6,365.27","6,419.62","564,355,564","315,865.00","18,729,169.00"
28/10/15,"6,437.80",+72.53,+1.14%,"6,365.27","6,355.78","6,448.46","819,718,084","378,913.00","19,108,082.00"
29/10/15,"6,395.80",-42.00,-0.65%,"6,437.80","6,358.16","6,437.85","852,187,877","412,285.00","18,695,797.00"
30/10/15,"6,361.09",-34.71,-0.54%,"6,395.80","6,337.65","6,410.28","738,495,275","377,910.00","18,317,887.00"
2/11/15,"6,361.80",+0.71,+0.01%,"6,361.09","6,317.29","6,364.42","522,271,611","295,139.00","18,613,026.00"
3/11/15,"6,383.61",+21.81,+0.34%,"6,361.80","6,344.70","6,383.61","627,795,096","343,367.00","18,956,393.00"
4/11/15,"6,412.88",+29.27,+0.46%,"6,383.61","6,383.04","6,459.46","782,763,296","392,765.00","19,349,158.00"
5/11/15,"6,364.90",-47.98,-0.75%,"6,412.88","6,358.12","6,421.81","722,038,914","387,488.00","18,961,670.00"
6/11/15,"6,353.83",-11.07,-0.17%,"6,364.90","6,332.73","6,395.19","733,580,005","400,273.00","18,561,397.00"
9/11/15,"6,295.16",-58.67,-0.92%,"6,353.83","6,292.05","6,380.42","678,632,340","359,618.00","18,201,779.00"
10/11/15,"6,275.28",-19.88,-0.32%,"6,295.16","6,250.31","6,329.69","748,092,690","374,455.00","17,827,324.00"
11/11/15,"6,297.20",+21.92,+0.35%,"6,275.28","6,272.69","6,327.16","636,988,106","360,012.00","18,187,336.00"
12/11/15,"6,178.68",-118.52,-1.88%,"6,297.20","6,178.68","6,300.90","852,482,981","427,624.00","17,759,712.00"
13/11/15,"6,118.28",-60.40,-0.98%,"6,178.68","6,088.76","6,178.95","702,653,669","370,660.00","17,389,052.00"
16/11/15,"6,146.38",+28.10,+0.46%,"6,118.28","6,079.79","6,161.90","621,592,768","334,085.00","17,723,137.00"
17/11/15,"6,268.76",+122.38,+1.99%,"6,146.38","6,146.38","6,269.44","719,057,908","379,133.00","18,102,270.00"
18/11/15,"6,278.97",+10.21,+0.16%,"6,268.76","6,228.15","6,283.90","634,118,027","340,438.00","18,442,708.00"
19/11/15,"6,329.93",+50.96,+0.81%,"6,278.97","6,278.97","6,366.85","772,698,321","394,902.00","18,837,610.00"
20/11/15,"6,334.63",+4.70,+0.07%,"6,329.93","6,311.76","6,360.73","832,318,821","401,758.00","19,239,368.00"
23/11/15,"6,305.49",-29.14,-0.46%,"6,334.63","6,267.05","6,334.63","603,424,205","298,216.00","18,941,152.00"
24/11/15,"6,277.23",-28.26,-0.45%,"6,305.49","6,221.33","6,305.49","880,473,152","385,566.00","18,555,586.00"
25/11/15,"6,337.64",+60.41,+0.96%,"6,277.23","6,277.23","6,348.05","694,080,970","345,270.00","18,900,856.00"
26/11/15,"6,393.13",+55.49,+0.88%,"6,337.64","6,333.92","6,395.33","467,828,626","243,263.00","19,144,119.00"
27/11/15,"6,375.15",-17.98,-0.28%,"6,393.13","6,345.30","6,393.13","486,354,571","249,220.00","18,894,899.00"
30/11/15,"6,356.09",-19.06,-0.30%,"6,375.15","6,329.92","6,387.11","855,376,109","443,577.00","18,451,322.00"
1/12/15,"6,395.65",+39.56,+0.62%,"6,356.09","6,356.09","6,402.36","809,013,829","369,715.00","18,821,037.00"
2/12/15,"6,420.93",+25.28,+0.40%,"6,395.65","6,395.20","6,447.34","583,607,146","312,675.00","19,133,712.00"
3/12/15,"6,275.00",-145.93,-2.27%,"6,420.93","6,275.00","6,444.72","817,893,597","463,936.00","18,669,776.00"
4/12/15,"6,238.29",-36.71,-0.59%,"6,275.00","6,219.50","6,277.59","683,045,008","373,856.00","18,295,920.00"
7/12/15,"6,223.52",-14.77,-0.24%,"6,238.29","6,215.17","6,287.23","559,026,396","294,071.00","18,001,849.00"
8/12/15,"6,135.22",-88.30,-1.42%,"6,223.52","6,120.68","6,224.86","814,505,354","405,113.00","17,596,736.00"
9/12/15,"6,126.68",-8.54,-0.14%,"6,135.22","6,101.22","6,175.75","775,106,052","398,075.00","17,198,661.00"
10/12/15,"6,088.05",-38.63,-0.63%,"6,126.68","6,079.96","6,127.09","864,013,976","380,279.00","16,818,382.00"
11/12/15,"5,952.78",-135.27,-2.22%,"6,088.05","5,949.84","6,088.05","830,912,319","411,422.00","16,406,960.00"
14/12/15,"5,874.06",-78.72,-1.32%,"5,952.78","5,871.88","6,009.92","805,174,789","384,887.00","16,022,073.00"
15/12/15,"6,017.79",+143.73,+2.45%,"5,874.06","5,874.06","6,036.68","836,321,328","402,780.00","16,424,853.00"
16/12/15,"6,061.19",+43.40,+0.72%,"6,017.79","6,016.25","6,089.31","773,625,646","384,699.00","16,809,552.00"
17/12/15,"6,102.54",+41.35,+0.68%,"6,061.19","6,061.19","6,160.78","747,551,644","383,696.00","17,193,248.00"
18/12/15,"6,052.42",-50.12,-0.82%,"6,102.54","6,051.74","6,105.57","1,273,161,631","573,063.00","16,620,185.00"
21/12/15,"6,034.84",-17.58,-0.29%,"6,052.42","6,034.84","6,113.96","561,857,122","307,485.00","16,312,700.00"
22/12/15,"6,083.10",+48.26,+0.80%,"6,034.84","6,031.82","6,090.58","437,446,807","243,960.00","16,556,660.00"
23/12/15,"6,240.98",+157.88,+2.60%,"6,083.10","6,083.10","6,248.50","596,525,837","286,603.00","16,843,263.00"
24/12/15,"6,254.64",+13.66,+0.22%,"6,240.98","6,236.85","6,259.86","112,218,250","53,418.00","16,896,681.00"
29/12/15,"6,314.57",+59.93,+0.96%,"6,254.64","6,245.24","6,314.57","462,310,967","245,731.00","17,142,412.00"
30/12/15,"6,274.05",-40.52,-0.64%,"6,314.57","6,261.48","6,314.57","337,956,152","181,348.00","16,961,064.00"
31/12/15,"6,242.32",-31.73,-0.51%,"6,274.05","6,233.03","6,278.31","166,419,723","84,860.00","16,876,204.00"
4/1/16,"6,093.43",-148.89,-2.39%,"6,242.32","6,071.01","6,242.32","707,338,639","372,539.00","16,503,665.00"
5/1/16,"6,137.24",+43.81,+0.72%,"6,093.43","6,079.23","6,166.26","643,371,953","324,844.00","16,828,509.00"
6/1/16,"6,073.38",-63.86,-1.04%,"6,137.24","6,018.65","6,137.24","721,605,850","368,356.00","16,460,153.00"
7/1/16,"5,954.08",-119.30,-1.96%,"6,073.38","5,887.97","6,073.38","1,086,923,154","509,481.00","15,950,672.00"
8/1/16,"5,912.44",-41.64,-0.70%,"5,954.08","5,912.44","6,013.38","835,014,644","423,566.00","15,527,106.00"
11/1/16,"5,871.83",-40.61,-0.69%,"5,912.44","5,871.83","5,941.93","841,792,291","385,495.00","15,141,611.00"
12/1/16,"5,929.24",+57.41,+0.98%,"5,871.83","5,866.67","5,985.80","831,687,685","419,693.00","15,561,304.00"
13/1/16,"5,960.97",+31.73,+0.54%,"5,929.24","5,929.24","6,011.13","834,538,331","414,733.00","15,976,037.00"
14/1/16,"5,918.23",-42.74,-0.72%,"5,960.97","5,829.26","5,960.97","1,100,081,153","490,729.00","15,485,308.00"
15/1/16,"5,804.10",-114.13,-1.93%,"5,918.23","5,769.23","5,934.62","1,117,874,339","521,942.00","14,963,366.00"
18/1/16,"5,779.92",-24.18,-0.42%,"5,804.10","5,766.50","5,852.09","741,112,784","334,472.00","14,628,894.00"
19/1/16,"5,876.80",+96.88,+1.68%,"5,779.92","5,779.92","5,915.69","833,709,229","381,622.00","15,010,516.00"
20/1/16,"5,673.58",-203.22,-3.46%,"5,876.80","5,639.88","5,876.80","1,067,064,338","496,925.00","14,513,591.00"
21/1/16,"5,773.79",+100.21,+1.77%,"5,673.58","5,659.15","5,781.24","1,121,521,102","520,265.00","15,033,856.00"
22/1/16,"5,900.01",+126.22,+2.19%,"5,773.79","5,773.79","5,926.94","906,983,619","447,291.00","15,481,147.00"
25/1/16,"5,877.00",-23.01,-0.39%,"5,900.01","5,851.83","5,933.47","828,636,273","389,139.00","15,092,008.00"
26/1/16,"5,911.46",+34.46,+0.59%,"5,877.00","5,771.37","5,919.17","878,655,682","417,910.00","15,509,918.00"
27/1/16,"5,990.37",+78.91,+1.33%,"5,911.46","5,870.75","5,990.37","902,088,741","465,751.00","15,975,669.00"
28/1/16,"5,931.78",-58.59,-0.98%,"5,990.37","5,889.37","6,020.54","918,482,169","499,163.00","15,476,506.00"
29/1/16,"6,083.79",+152.01,+2.56%,"5,931.78","5,931.78","6,083.79","1,018,714,806","541,071.00","16,017,577.00"
1/2/16,"6,060.10",-23.69,-0.39%,"6,083.79","5,993.84","6,115.11","833,652,771","449,134.00","15,568,443.00"
2/2/16,"5,922.01",-138.09,-2.28%,"6,060.10","5,889.60","6,060.45","1,017,487,355","476,141.00","15,092,302.00"
3/2/16,"5,837.14",-84.87,-1.43%,"5,922.01","5,791.04","5,924.58","1,027,012,573","492,687.00","14,599,615.00"
4/2/16,"5,898.76",+61.62,+1.06%,"5,837.14","5,831.12","5,938.12","1,053,264,465","531,175.00","15,130,790.00"
5/2/16,"5,848.06",-50.70,-0.86%,"5,898.76","5,839.36","5,945.90","983,668,295","469,173.00","14,661,617.00"
8/2/16,"5,689.36",-158.70,-2.71%,"5,848.06","5,666.13","5,882.43","995,838,779","497,544.00","14,164,073.00"
9/2/16,"5,632.19",-57.17,-1.00%,"5,689.36","5,596.26","5,739.25","1,146,904,608","536,741.00","13,627,332.00"
10/2/16,"5,672.30",+40.11,+0.71%,"5,632.19","5,616.88","5,712.78","994,634,118","475,760.00","14,103,092.00"
11/2/16,"5,536.97",-135.33,-2.39%,"5,672.30","5,499.51","5,672.30","1,068,310,050","536,729.00","13,566,363.00"
12/2/16,"5,707.60",+170.63,+3.08%,"5,536.97","5,536.97","5,707.60","1,083,597,101","612,065.00","14,178,428.00"
15/2/16,"5,824.28",+116.68,+2.04%,"5,707.60","5,707.60","5,844.53","724,655,783","345,312.00","14,523,740.00"
16/2/16,"5,862.17",+37.89,+0.65%,"5,824.28","5,812.49","5,880.72","771,095,873","389,418.00","14,913,158.00"
17/2/16,"6,030.32",+168.15,+2.87%,"5,862.17","5,862.17","6,030.32","948,752,971","456,852.00","15,370,010.00"
18/2/16,"5,971.95",-58.37,-0.97%,"6,030.32","5,948.25","6,036.46","809,866,999","418,697.00","14,951,313.00"
19/2/16,"5,950.23",-21.72,-0.36%,"5,971.95","5,916.26","6,001.22","692,901,293","341,205.00","14,610,108.00"
22/2/16,"6,037.73",+87.50,+1.47%,"5,950.23","5,950.23","6,065.81","822,106,979","381,499.00","14,991,607.00"
23/2/16,"5,962.31",-75.42,-1.25%,"6,037.73","5,954.18","6,037.73","747,386,209","398,577.00","14,593,030.00"
24/2/16,"5,867.18",-95.13,-1.60%,"5,962.31","5,845.55","5,966.73","834,682,518","453,041.00","14,139,989.00"
25/2/16,"6,012.81",+145.63,+2.48%,"5,867.18","5,867.18","6,028.97","999,956,894","419,314.00","14,559,303.00"
26/2/16,"6,096.01",+83.20,+1.38%,"6,012.81","6,012.81","6,115.37","858,937,633","401,214.00","14,960,517.00"
29/2/16,"6,097.09",+1.08,+0.02%,"6,096.01","6,033.21","6,104.98","941,705,456","490,973.00","15,451,490.00"
1/3/16,"6,152.88",+55.79,+0.92%,"6,097.09","6,070.51","6,153.75","933,626,218","453,089.00","15,904,579.00"
2/3/16,"6,147.06",-5.82,-0.09%,"6,152.88","6,097.77","6,194.01","904,552,254","482,023.00","15,422,556.00"
3/3/16,"6,130.46",-16.60,-0.27%,"6,147.06","6,108.35","6,173.70","902,840,431","464,067.00","14,958,489.00"
4/3/16,"6,199.43",+68.97,+1.13%,"6,130.46","6,130.46","6,204.14","866,051,257","456,116.00","15,414,605.00"
7/3/16,"6,182.40",-17.03,-0.27%,"6,199.43","6,125.64","6,216.10","817,955,881","412,530.00","15,002,075.00"
8/3/16,"6,125.44",-56.96,-0.92%,"6,182.40","6,101.89","6,182.45","913,517,004","436,050.00","14,566,025.00"
9/3/16,"6,146.32",+20.88,+0.34%,"6,125.44","6,118.23","6,174.82","758,331,314","384,561.00","14,950,586.00"
10/3/16,"6,036.70",-109.62,-1.78%,"6,146.32","6,036.70","6,203.40","1,056,246,906","549,623.00","14,400,963.00"
11/3/16,"6,139.79",+103.09,+1.71%,"6,036.70","6,036.70","6,150.88","721,703,667","352,683.00","14,753,646.00"
14/3/16,"6,174.57",+34.78,+0.57%,"6,139.79","6,139.79","6,197.83","688,585,100","353,105.00","15,106,751.00"
15/3/16,"6,139.97",-34.60,-0.56%,"6,174.57","6,114.77","6,174.57","700,313,286","343,065.00","14,763,686.00"
16/3/16,"6,175.49",+35.52,+0.58%,"6,139.97","6,134.27","6,186.18","700,761,333","362,513.00","15,126,199.00"
17/3/16,"6,201.12",+25.63,+0.42%,"6,175.49","6,125.70","6,220.02","832,614,904","441,275.00","15,567,474.00"
18/3/16,"6,189.64",-11.48,-0.19%,"6,201.12","6,186.24","6,237.02","1,129,194,839","605,354.00","14,962,120.00"
21/3/16,"6,184.58",-5.06,-0.08%,"6,189.64","6,154.12","6,215.30","532,073,707","282,012.00","14,680,108.00"
22/3/16,"6,192.74",+8.16,+0.13%,"6,184.58","6,110.39","6,193.47","738,984,425","396,883.00","15,076,991.00"
23/3/16,"6,199.11",+6.37,+0.10%,"6,192.74","6,171.13","6,216.76","621,495,470","338,183.00","15,415,174.00"
24/3/16,"6,106.48",-92.63,-1.49%,"6,199.11","6,090.03","6,199.11","625,282,203","343,850.00","15,071,324.00"
29/3/16,"6,105.90",-0.58,-0.01%,"6,106.48","6,070.77","6,156.67","596,325,476","319,900.00","14,751,424.00"
30/3/16,"6,203.17",+97.27,+1.59%,"6,105.90","6,105.90","6,221.80","803,811,014","417,742.00","15,169,166.00"
31/3/16,"6,174.90",-28.27,-0.46%,"6,203.17","6,149.82","6,203.39","746,399,614","392,828.00","14,776,338.00"
1/4/16,"6,146.05",-28.85,-0.47%,"6,174.90","6,076.89","6,174.90","747,479,047","392,701.00","14,383,637.00"
4/4/16,"6,164.72",+18.67,+0.30%,"6,146.05","6,132.90","6,201.95","546,684,659","297,244.00","14,680,881.00"
5/4/16,"6,091.23",-73.49,-1.19%,"6,164.72","6,061.85","6,164.74","826,022,974","406,121.00","14,274,760.00"
6/4/16,"6,161.63",+70.40,+1.16%,"6,091.23","6,091.23","6,161.63","738,661,280","383,173.00","14,657,933.00"
7/4/16,"6,136.89",-24.74,-0.40%,"6,161.63","6,119.38","6,204.11","761,729,934","377,978.00","14,279,955.00"
8/4/16,"6,204.41",+67.52,+1.10%,"6,136.89","6,136.89","6,216.28","622,127,770","322,834.00","14,602,789.00"
11/4/16,"6,200.12",-4.29,-0.07%,"6,204.41","6,165.46","6,229.66","552,586,501","287,894.00","14,314,895.00"
12/4/16,"6,242.39",+42.27,+0.68%,"6,200.12","6,176.28","6,248.27","690,137,678","336,408.00","14,651,303.00"
13/4/16,"6,362.89",+120.50,+1.93%,"6,242.39","6,242.39","6,362.89","957,136,086","451,561.00","15,102,864.00"
14/4/16,"6,365.10",+2.21,+0.03%,"6,362.89","6,335.40","6,373.93","853,106,424","427,200.00","15,530,064.00"
15/4/16,"6,343.75",-21.35,-0.34%,"6,365.10","6,328.19","6,372.52","780,841,692","421,912.00","15,108,152.00"
18/4/16,"6,353.52",+9.77,+0.15%,"6,343.75","6,261.71","6,354.88","613,394,441","341,244.00","15,449,396.00"
19/4/16,"6,405.35",+51.83,+0.82%,"6,353.52","6,353.49","6,418.25","808,478,358","430,780.00","15,880,176.00"
20/4/16,"6,410.26",+4.91,+0.08%,"6,405.35","6,367.36","6,421.91","814,753,144","433,894.00","16,314,070.00"
21/4/16,"6,381.44",-28.82,-0.45%,"6,410.26","6,352.93","6,427.32","831,612,206","454,372.00","15,859,698.00"
22/4/16,"6,310.44",-71.00,-1.11%,"6,381.44","6,289.34","6,381.58","675,930,787","380,680.00","15,479,018.00"
25/4/16,"6,260.92",-49.52,-0.78%,"6,310.44","6,249.34","6,324.60","688,678,395","378,469.00","15,100,549.00"
26/4/16,"6,284.52",+23.60,+0.38%,"6,260.92","6,260.92","6,297.88","776,825,761","398,969.00","15,499,518.00"
27/4/16,"6,319.91",+35.39,+0.56%,"6,284.52","6,255.20","6,319.91","822,361,601","420,293.00","15,919,811.00"
28/4/16,"6,322.40",+2.49,+0.04%,"6,319.91","6,224.47","6,322.40","861,757,044","412,245.00","16,332,056.00"
29/4/16,"6,241.89",-80.51,-1.27%,"6,322.40","6,241.89","6,322.40","865,553,789","436,327.00","15,895,729.00"
3/5/16,"6,185.59",-56.30,-0.90%,"6,241.89","6,159.86","6,270.03","895,095,848","464,545.00","15,431,184.00"
4/5/16,"6,112.02",-73.57,-1.19%,"6,185.59","6,100.76","6,185.59","775,563,205","423,328.00","15,007,856.00"
5/5/16,"6,117.25",+5.23,+0.09%,"6,112.02","6,102.29","6,152.59","713,231,246","347,884.00","15,355,740.00"
6/5/16,"6,125.70",+8.45,+0.14%,"6,117.25","6,054.74","6,129.90","720,345,411","363,924.00","15,719,664.00"
9/5/16,"6,114.81",-10.89,-0.18%,"6,125.70","6,108.37","6,177.60","669,494,932","340,685.00","15,378,979.00"
10/5/16,"6,156.65",+41.84,+0.68%,"6,114.81","6,114.81","6,180.19","652,991,824","340,525.00","15,719,504.00"
11/5/16,"6,162.49",+5.84,+0.09%,"6,156.65","6,131.22","6,172.72","573,062,298","297,069.00","16,016,573.00"
12/5/16,"6,104.19",-58.30,-0.95%,"6,162.49","6,094.14","6,193.21","698,762,351","371,985.00","15,644,588.00"
13/5/16,"6,138.50",+34.31,+0.56%,"6,104.19","6,060.10","6,138.50","646,363,012","326,791.00","15,971,379.00"
16/5/16,"6,151.40",+12.90,+0.21%,"6,138.50","6,092.21","6,157.24","445,329,473","222,982.00","16,194,361.00"
17/5/16,"6,167.77",+16.37,+0.27%,"6,151.40","6,147.16","6,215.88","758,810,659","353,940.00","16,548,301.00"
18/5/16,"6,165.80",-1.97,-0.03%,"6,167.77","6,115.99","6,169.33","887,529,434","389,729.00","16,158,572.00"
19/5/16,"6,053.35",-112.45,-1.82%,"6,165.80","6,050.21","6,165.80","936,494,714","417,278.00","15,741,294.00"
20/5/16,"6,156.32",+102.97,+1.70%,"6,053.35","6,053.35","6,156.50","780,582,626","383,045.00","16,124,339.00"
23/5/16,"6,136.43",-19.89,-0.32%,"6,156.32","6,122.57","6,173.06","653,011,411","340,322.00","15,784,017.00"
24/5/16,"6,219.26",+82.83,+1.35%,"6,136.43","6,109.58","6,231.85","833,810,582","385,715.00","16,169,732.00"
25/5/16,"6,262.85",+43.59,+0.70%,"6,219.26","6,219.26","6,270.25","870,436,656","395,440.00","16,565,172.00"
26/5/16,"6,265.65",+2.80,+0.04%,"6,262.85","6,243.49","6,281.73","665,573,218","325,271.00","16,890,443.00"
27/5/16,"6,270.79",+5.14,+0.08%,"6,265.65","6,250.27","6,275.90","577,101,187","296,100.00","17,186,543.00"
31/5/16,"6,230.79",-40.00,-0.64%,"6,270.79","6,230.11","6,290.07","1,329,032,900","599,360.00","16,587,183.00"
1/6/16,"6,191.93",-38.86,-0.62%,"6,230.79","6,151.90","6,233.18","887,239,259","413,657.00","16,173,526.00"
2/6/16,"6,185.61",-6.32,-0.10%,"6,191.93","6,173.05","6,220.27","892,214,663","520,867.00","15,652,659.00"
3/6/16,"6,209.63",+24.02,+0.39%,"6,185.61","6,168.19","6,251.74","660,724,498","344,952.00","15,997,611.00"
6/6/16,"6,273.40",+63.77,+1.03%,"6,209.63","6,209.63","6,301.56","732,583,769","356,723.00","16,354,334.00"
7/6/16,"6,284.53",+11.13,+0.18%,"6,273.40","6,273.40","6,322.60","690,004,537","354,942.00","16,709,276.00"
8/6/16,"6,301.52",+16.99,+0.27%,"6,284.53","6,263.80","6,304.51","663,109,628","343,694.00","17,052,970.00"
9/6/16,"6,231.89",-69.63,-1.10%,"6,301.52","6,229.07","6,301.73","668,485,572","342,954.00","16,710,016.00"
10/6/16,"6,115.76",-116.13,-1.86%,"6,231.89","6,097.24","6,231.89","748,337,548","380,924.00","16,329,092.00"
13/6/16,"6,044.97",-70.79,-1.16%,"6,115.76","6,044.97","6,115.76","852,838,809","387,868.00","15,941,224.00"
14/6/16,"5,923.53",-121.44,-2.01%,"6,044.97","5,921.72","6,044.97","983,533,439","468,470.00","15,472,754.00"
15/6/16,"5,966.80",+43.27,+0.73%,"5,923.53","5,923.39","6,007.49","868,079,065","408,156.00","15,880,910.00"
16/6/16,"5,950.48",-16.32,-0.27%,"5,966.80","5,899.97","5,966.80","815,955,513","383,756.00","15,497,154.00"
17/6/16,"6,021.09",+70.61,+1.19%,"5,950.48","5,950.48","6,046.10","1,313,196,828","612,835.00","16,109,989.00"
20/6/16,"6,204.00",+182.91,+3.04%,"6,021.09","6,021.09","6,236.53","1,009,400,994","456,588.00","16,566,577.00"
21/6/16,"6,226.55",+22.55,+0.36%,"6,204.00","6,156.23","6,250.19","842,009,594","406,371.00","16,972,948.00"
22/6/16,"6,261.19",+34.64,+0.56%,"6,226.55","6,222.01","6,315.62","884,650,413","424,161.00","17,397,109.00"
23/6/16,"6,338.10",+76.91,+1.23%,"6,261.19","6,261.19","6,380.58","915,162,060","438,864.00","17,835,973.00"
24/6/16,"6,138.69",-199.41,-3.15%,"6,338.10","5,788.74","6,338.55","3,877,630,177","1,261,773.00","16,574,200.00"
27/6/16,"5,982.20",-156.49,-2.55%,"6,138.69","5,958.66","6,138.69","2,505,596,891","879,795.00","15,694,405.00"
28/6/16,"6,140.39",+158.19,+2.64%,"5,982.20","5,982.20","6,170.26","1,593,184,500","657,705.00","16,352,110.00"
29/6/16,"6,360.06",+219.67,+3.58%,"6,140.39","6,140.39","6,360.06","1,503,579,174","656,736.00","17,008,846.00"
30/6/16,"6,504.33",+144.27,+2.27%,"6,360.06","6,309.98","6,504.33","1,559,507,855","731,673.00","17,740,519.00"
1/7/16,"6,577.83",+73.50,+1.13%,"6,504.33","6,498.56","6,587.44","1,099,086,711","546,223.00","18,286,742.00"
4/7/16,"6,522.26",-55.57,-0.84%,"6,577.83","6,514.81","6,612.13","748,239,553","333,554.00","17,953,188.00"
5/7/16,"6,545.37",+23.11,+0.35%,"6,522.26","6,472.25","6,561.58","1,177,409,575","550,004.00","18,503,192.00"
6/7/16,"6,463.59",-81.78,-1.25%,"6,545.37","6,432.47","6,580.32","1,614,466,230","640,973.00","17,862,219.00"
7/7/16,"6,533.79",+70.20,+1.09%,"6,463.59","6,463.59","6,579.25","1,048,933,804","470,411.00","18,332,630.00"
8/7/16,"6,590.64",+56.85,+0.87%,"6,533.79","6,515.24","6,605.83","937,835,219","456,379.00","18,789,009.00"
11/7/16,"6,682.86",+92.22,+1.40%,"6,590.64","6,590.64","6,695.07","968,335,598","458,443.00","19,247,452.00"
12/7/16,"6,680.69",-2.17,-0.03%,"6,682.86","6,663.66","6,703.09","1,165,363,528","531,150.00","18,716,302.00"
13/7/16,"6,670.40",-10.29,-0.15%,"6,680.69","6,654.64","6,717.17","1,060,124,088","555,578.00","18,160,724.00"
14/7/16,"6,654.47",-15.93,-0.24%,"6,670.40","6,648.40","6,743.42","924,135,479","464,322.00","17,696,402.00"
15/7/16,"6,669.24",+14.77,+0.22%,"6,654.47","6,616.51","6,669.24","839,245,313","450,707.00","18,147,109.00"
18/7/16,"6,695.42",+26.18,+0.39%,"6,669.24","6,653.67","6,715.58","878,073,699","489,855.00","18,636,964.00"
19/7/16,"6,697.37",+1.95,+0.03%,"6,695.42","6,660.87","6,711.69","634,735,062","380,357.00","19,017,321.00"
20/7/16,"6,728.99",+31.62,+0.47%,"6,697.37","6,694.36","6,736.57","767,731,136","395,969.00","19,413,290.00"
21/7/16,"6,699.89",-29.10,-0.43%,"6,728.99","6,694.52","6,732.07","809,665,062","416,370.00","18,996,920.00"
22/7/16,"6,730.48",+30.59,+0.46%,"6,699.89","6,663.72","6,735.94","716,108,866","329,574.00","19,326,494.00"
25/7/16,"6,710.13",-20.35,-0.30%,"6,730.48","6,691.03","6,756.13","682,058,535","330,907.00","18,995,587.00"
26/7/16,"6,724.03",+13.90,+0.21%,"6,710.13","6,708.58","6,744.80","737,762,383","418,488.00","19,414,075.00"
27/7/16,"6,750.43",+26.40,+0.39%,"6,724.03","6,723.71","6,780.05","786,512,113","407,571.00","19,821,646.00"
28/7/16,"6,721.06",-29.37,-0.44%,"6,750.43","6,718.90","6,762.72","1,204,906,563","602,633.00","19,219,013.00"
29/7/16,"6,724.43",+3.37,+0.05%,"6,721.06","6,691.13","6,740.47","921,702,742","589,224.00","19,808,237.00"
